id,Tube,Üldpind,Seisukord,Ehitusaasta,Tüüp,Korrus,Korruseid,Kuupäev,Maakond
564530,2,55,Uus,2007,Müüa korter,1,2,10.09.13,Tartumaa
899522,2,54.7,Uus,2006,Anda üürile korter,1,4,13.03.15,Harjumaa
971733,2,47.4,Uus,2013,Müüa korter,2,7,15.07.15,Tallinn
142198,2,50,Uus,1977,Müüa korter,2,7,06.10.10,Harjumaa
441719,2,48.6,Vajab renoveerimist,1986,Müüa korter,4,5,17.09.12,Lääne-Virumaa
620765,2,53,Vajab renoveerimist,1952,Müüa korter,2,2,29.07.13,Ida-Virumaa
433784,2,43.2,Valmis,1963,Müüa korter,6,9,01.09.12,Harjumaa
942141,3,64.7,Keskmine,1985,Müüa korter,8,9,21.05.15,Harjumaa
645518,2,87.2,Valmis,2003,Müüa korter,4,16,16.09.13,Harjumaa
721136,1,35,Uus,2007,Müüa korter,8,8,10.02.14,Harjumaa
753236,2,45.2,Vajab renoveerimist,1968,Müüa korter,2,5,23.07.14,Tallinn
487388,1,31.9,Renoveeritud,1922,Müüa korter,3,3,15.12.12,Harjumaa
546909,4,107.5,Uus,2007,Müüa korter,2,3,26.03.13,Tartumaa
389291,3,169.5,Uus,2005,Müüa korter,2,9,25.05.12,Harjumaa
236689,3,77.4,Renoveeritud,2006,Müüa korter,1,4,28.04.11,Harjumaa
442336,2,70.4,Valmis,2006,Müüa korter,6,7,17.09.12,Harjumaa
599699,1,15.1,Renoveeritud,1928,Anda üürile korter,2,2,29.05.13,Harjumaa
37200,3,89,Renoveeritud,1926,Müüa korter,2,3,03.03.10,Tallinn
184977,3,80,Valmis,1966,Müüa majaosa,1,2,26.12.10,Tartumaa
649256,3,68,Renoveeritud,1985,Müüa korter,4,17,23.09.13,Harjumaa
829954,2,60,Uus,2008,Anda üürile korter,2,2,29.10.14,Harjumaa
346868,2,63,Uus,2008,Müüa korter,2,2,08.01.12,Tartumaa
550501,2,50,Vajab renoveerimist,1959,Müüa korter,1,2,31.03.13,Ida-Virumaa
874553,1,38.8,Uus,1997,Anda üürile korter,3,8,27.01.15,Harjumaa
898898,2,43,Renoveeritud,1976,Müüa korter,3,9,12.03.15,Harjumaa
275238,2,69.9,Uus,2007,Anda üürile korter,1,4,22.07.11,Harjumaa
858553,3,56.4,Vajab renoveerimist,1961,Müüa korter,2,5,27.12.14,Harjumaa
528174,2,48.2,Vajab san. remonti,1976,Müüa korter,1,2,20.02.13,Põlvamaa
169262,3,79.6,Uus,2008,Müüa korter,2,3,21.11.10,Tartumaa
473955,3,64.9,Renoveeritud,1987,Müüa korter,9,9,30.11.12,Harjumaa
420832,3,60,Uus,2004,Anda üürile korter,3,3,15.08.12,Harjumaa
704702,3,62,Uus,2007,Müüa korter,4,7,11.01.14,Pärnumaa
383748,1,16.4,Renoveeritud,1850,Müüa äripind,1,2,15.05.12,Tartumaa
54139,3,45,Uus,1938,Anda üürile korter,2,3,15.04.10,Harjumaa
645393,4,150,Valmis,2008,Müüa majaosa,2,2,16.09.13,Harjumaa
907107,4,94,Uus,1914,Müüa korter,1,2,13.04.15,Tallinn
880413,2,45.5,Vajab san. remonti,1964,Müüa korter,1,5,06.02.15,Harjumaa
372696,2,62,Uus,2000,Müüa korter,1,3,23.04.12,Harjumaa
728895,3,70,Uus,2014,Anda üürile korter,3,3,24.02.14,Harjumaa
158814,2,55.7,Renoveeritud,1965,"Müüa korter, Vahetuse võimalus",1,2,03.11.10,Saku vald
36820,2,52.4,Valmis,1982,Müüa korter,4,5,02.03.10,Pärnumaa
19610,2,50,San. remont tehtud,1983,Anda üürile korter,4,9,24.11.09,Harjumaa
752119,2,49.9,Vajab renoveerimist,1911,Müüa korter,1,4,08.04.14,Tartumaa
453299,2,104,Uus,2010,Müüa maja,1,2,11.10.12,Valgamaa
864707,2,34,Uus,2015,Müüa korter,3,3,09.01.15,Tartumaa
282172,2,39,Uus,2010,Anda üürile korter,3,4,13.07.13,Harjumaa
729969,3,103,Renoveeritud,1937,Müüa korter,3,3,26.02.14,Harjumaa
271839,1,40.7,Uus,1929,Müüa korter,1,3,14.07.11,Harjumaa
702325,1,37.7,Keskmine,1986,Anda üürile korter,4,9,07.01.14,Ida-Virumaa
280695,2,62,Uus,2006,Müüa korter,4,5,05.08.11,Harjumaa
298954,3,56.3,Vajab renoveerimist,1977,Müüa korter,2,5,19.09.11,Ida-Virumaa
453490,2,47,Uus,2003,Anda üürile korter,4,5,11.10.12,Harjumaa
829407,3,62.5,Renoveeritud,1973,Anda üürile korter,7,9,28.10.14,Kohtla-Järve
720498,4,490,Uus,2012,Anda üürile äripind,3,6,08.02.14,Harjumaa
770512,3,49,Renoveeritud,1966,Müüa korter,3,4,14.05.14,Lääne-Virumaa
591134,3,76.5,Uus,2005,Anda üürile korter,4,4,28.05.13,Harjumaa
558498,2,36.4,Valmis,1920,Müüa korter,1,2,12.04.13,Viljandimaa
694554,2,55.4,Uus,2007,Müüa korter,1,2,19.12.13,Tartumaa
779094,3,62,Renoveeritud,1986,Müüa korter,5,5,29.05.14,Tartumaa
101848,3,64,Keskmine,1987,Anda üürile korter,1,5,26.07.10,Põlvamaa
527634,3,61.6,Renoveeritud,1972,Anda üürile korter,6,9,20.02.13,Harjumaa
714216,2,51.7,Uus,2014,Müüa korter,1,5,28.01.14,Harjumaa
294947,1,23.1,Renoveeritud,2011,Müüa korter,1,3,08.09.11,Tallinn
943571,3,92.9,Renoveeritud,1950,Anda üürile korter,3,4,25.05.15,Tartumaa
628080,4,80,Renoveeritud,1980,Müüa korter,9,9,12.08.13,Tallinn
88292,3,71.7,Uus,2007,Müüa korter,4,9,28.06.10,Läänemaa
799896,3,63,Renoveeritud,1998,Müüa korter,1,3,07.07.14,Tartumaa
880679,1,32.7,Renoveeritud,1983,Müüa korter,2,5,07.02.15,Tartumaa
145511,4,80,Uus,2003,Anda üürile korter,4,4,12.10.10,Harjumaa
803141,2,39.4,Valmis,1962,Anda üürile korter,2,4,14.07.14,Harjumaa
595127,3,82.2,Uus,2007,Müüa korter,1,3,29.05.13,Harjumaa
879759,4,160.7,Uus,2015,Müüa majaosa,1,1,05.02.15,Harjumaa
266233,3,66.3,Keskmine,1981,Müüa korter,4,5,04.07.11,Harjumaa
839669,2,43,Uus,2006,Anda üürile korter,2,3,27.11.14,Tallinn
733499,2,60,Renoveeritud,1912,Müüa korter,5,5,04.03.14,Harjumaa
450694,2,50,Renoveeritud,1982,Müüa korter,5,5,04.10.12,Harjumaa
45856,2,48.2,Uus,1972,Müüa korter,2,5,25.03.10,Lääne-Virumaa
665141,4,430,Renoveeritud,2010,Anda üürile äripind,1,1,23.10.13,Harjumaa
610121,1,35,Uus,2007,Müüa korter,2,4,08.07.13,Pärnumaa
873271,2,63.6,Renoveeritud,1923,Müüa korter,3,3,25.01.15,Harjumaa
672493,2,42.8,Keskmine,1960,Müüa korter,1,2,05.11.13,Rõngu vald
581082,3,68.2,Uus,2012,Müüa korter,1,1,20.05.13,Pärnumaa
240199,2,59.5,Keskmine,1932,Müüa korter,1,2,14.06.11,Tartumaa
620014,2,53.1,Uus,2006,Müüa korter,2,3,26.07.13,Harjumaa
964594,1,55,Valmis,2005,Anda üürile korter,9,10,02.07.15,Harjumaa
384733,3,77.4,Uus,2003,Müüa korter,2,8,16.05.12,Harjumaa
845718,2,39.2,Renoveeritud,1965,Müüa korter,4,4,29.11.14,Harjumaa
751529,1,21,Renoveeritud,1910,Anda üürile korter,1,2,07.04.14,Harjumaa
731165,2,48,San. remont tehtud,1972,Müüa korter,3,5,28.02.14,Tallinn
878627,4,60.3,Renoveeritud,1966,Müüa korter,1,5,03.02.15,Harjumaa
910279,3,66,San. remont tehtud,1992,Anda üürile korter,8,9,31.03.15,Tartumaa
164526,2,38,Renoveeritud,1932,Anda üürile korter,2,2,12.11.10,Harjumaa
74732,1,48.1,Uus,2007,Müüa korter,3,8,31.05.10,Harjumaa
115797,2,49.1,Renoveeritud,1989,Müüa korter,5,5,24.08.10,Tartumaa
294440,3,60,Valmis,1976,Anda üürile korter,4,5,07.09.11,Ida-Virumaa
798653,2,71.9,Renoveeritud,2004,Müüa korter,1,3,04.07.14,Tartumaa
734692,4,72.6,Valmis,1987,Müüa korter,1,3,06.03.14,Raplamaa
184099,2,58.8,Uus,2005,Müüa korter,4,4,22.12.10,Harjumaa
818614,1,36.2,Uus,2007,Anda üürile korter,1,3,14.08.14,Tartumaa
414212,1,32.7,Keskmine,1977,Müüa korter,2,5,19.07.12,Harjumaa
76847,2,42.7,Uus,1976,Müüa korter,2,3,03.06.10,Harjumaa
546951,3,66.4,Valmis,1995,Müüa korter,3,3,26.03.13,Valgamaa
814454,4,118.9,Uus,2010,Müüa korter,4,4,06.08.14,Harjumaa
390023,2,45,Uus,2010,Anda üürile korter,1,2,28.05.12,Pärnumaa
938062,2,45.5,Uus,2015,Müüa korter,4,4,17.07.15,Tartumaa
69957,3,60,Renoveeritud,1950,Müüa maja,1,2,21.05.10,Viljandimaa
834822,2,29.4,Renoveeritud,1895,Müüa korter,2,3,08.11.14,Tartumaa
340953,1,30,Valmis,1971,Müüa korter,4,5,20.12.11,Lääne-Virumaa
841125,2,51.2,Uus,2009,Müüa korter,3,3,19.11.14,Harjumaa
701676,2,52.6,Renoveeritud,1904,Müüa korter,1,3,06.01.14,Harjumaa
716992,1,31,Renoveeritud,1980,Müüa korter,17,17,02.02.14,Harjumaa
882230,4,99.2,Uus,2014,Müüa korter,4,5,10.02.15,Harjumaa
764776,2,47.8,Valmis,1982,Müüa korter,5,5,04.05.14,Ida-Virumaa
638581,2,58.3,Valmis,2008,Müüa korter,1,4,02.09.13,Harjumaa
741456,2,39,Renoveeritud,1970,Müüa korter,4,4,15.04.15,Lääne-Virumaa
194590,3,87.1,Uus,2010,Müüa korter,2,5,02.02.11,Harjumaa
304623,2,59.5,Uus,2005,Müüa korter,4,5,30.09.11,Tallinn
237447,2,45.9,Renoveeritud,1911,Müüa korter,3,3,17.11.11,Harjumaa
631193,1,136,Keskmine,1982,Anda üürile äripind,2,2,17.08.13,Harjumaa
282091,1,31,Uus,2006,Anda üürile korter,5,5,09.08.11,Harjumaa
80657,3,60.4,Uus,2008,Müüa korter,7,7,10.06.10,Pärnumaa
617239,3,60,Keskmine,1978,Anda üürile korter,4,5,22.07.13,Ida-Virumaa
149250,1,29.6,Renoveeritud,1972,Müüa korter,4,5,29.01.13,Harjumaa
395590,3,75.5,Uus,2012,Müüa korter (Broneeritud),4,4,07.06.12,Harjumaa
12269,4,72,Keskmine,1970,"Müüa korter, Vahetuse võimalus",3,4,18.10.09,Järvamaa
101065,1,44.4,Valmis,1970,Müüa korter,2,2,25.07.10,Ida-Virumaa
491427,2,48.1,Keskmine,1976,Anda üürile korter,5,5,18.12.12,Ida-Virumaa
464349,2,75.3,Valmis,2008,Müüa korter,4,4,06.11.12,Harjumaa
896826,2,51.3,Uus,2007,Müüa korter,1,3,09.03.15,Tallinn
559369,2,48.4,Renoveeritud,1975,Müüa korter,5,5,14.04.13,Ida-Virumaa
910411,5,96.4,Vajab san. remonti,1930,Müüa korter,2,2,01.04.15,Harjumaa
549461,3,66.5,Uus,2008,Müüa korter,2,2,10.01.14,Tartumaa
43785,1,34.8,Uus,2007,Anda üürile korter,3,5,20.03.10,Harjumaa
615295,2,77.1,Uus,2004,Anda üürile korter,2,8,15.12.14,Harjumaa
728666,5,114,Valmis,2000,Anda üürile äripind,2,2,24.02.14,Tartumaa
604152,3,110,Uus,2004,Anda üürile korter,8,8,26.06.13,Tartumaa
889280,4,78,Uus,2007,Müüa korter,3,3,18.06.15,Tallinn
543307,3,74,Valmis,2002,Müüa korter,2,3,19.03.13,Harjumaa
834648,4,100.8,Uus,2014,Müüa majaosa,1,2,07.11.14,Tartumaa
749556,2,46.2,Uus,2003,Müüa korter,1,5,02.04.14,Tartumaa
566931,3,70.9,Uus,2013,Müüa korter,2,4,23.09.13,Harjumaa
766845,2,46.9,Keskmine,1971,Müüa korter,5,5,07.05.14,Harjumaa
510607,1,27.7,Renoveeritud,1971,Anda üürile korter,1,3,23.01.13,Tartumaa
865422,3,87.9,Uus,2013,Müüa korter,1,3,10.01.15,Saaremaa
872448,2,50,Uus,2005,Anda üürile korter,3,4,22.01.15,Harjumaa
849151,2,60,Uus,2004,Anda üürile äripind,2,2,05.12.14,Harjumaa
105677,2,55.6,Uus,2004,Müüa korter,2,4,04.08.10,Harjumaa
885962,4,200,Vajab renoveerimist,1814,Müüa maja,1,2,17.02.15,Tartumaa
796613,2,38.8,Valmis,1966,Müüa korter,4,4,01.07.14,Pärnumaa
927156,3,65.4,Renoveeritud,1934,Anda üürile korter,3,4,01.05.15,Harjumaa
736432,2,58,Renoveeritud,1928,Anda üürile korter,5,5,10.03.14,Harjumaa
245529,3,60.1,Uus,1970,Müüa korter,6,9,16.05.11,Harjumaa
169505,1,41.6,Uus,2005,Müüa korter,2,3,22.11.10,Harjumaa
868049,4,98.7,Valmis,1800,Müüa korter,3,3,15.01.15,Harjumaa
572146,2,46.5,Keskmine,1976,Müüa korter,3,5,06.05.13,Pärnumaa
327067,2,21.9,Renoveeritud,1923,Müüa korter,2,4,19.11.11,Harjumaa
507829,2,40.6,Renoveeritud,1930,Anda üürile korter,3,3,19.01.13,Harjumaa
319361,4,110,Uus,2010,Müüa maja,2,2,02.11.11,Saku vald
673853,2,60,Uus,2012,Anda üürile korter,2,5,08.11.13,Harjumaa
981635,5,148.9,Uus,2002,Müüa maja,1,1,03.08.15,Harjumaa
745839,2,55,Uus,2007,Anda üürile korter,5,7,26.03.14,Harjumaa
242615,2,59,Uus,2007,Müüa majaosa,1,1,10.05.11,Harjumaa
108705,2,130,Valmis,1959,Müüa äripind,1,2,11.08.10,Lääne-Virumaa
837386,3,94.9,Renoveeritud,1881,Anda üürile korter,4,5,12.11.14,Harjumaa
798361,2,66,Uus,2007,Müüa korter,3,7,03.07.14,Tallinn
173673,2,52,Keskmine,1986,Müüa korter,3,5,30.11.10,Harjumaa
370952,2,29,Renoveeritud,1996,Müüa korter,1,5,19.04.12,Tartumaa
404525,3,68.8,Uus,2008,Müüa korter,3,7,27.06.12,Tartumaa
949753,2,62.3,Renoveeritud,1980,"Müüa korter, Vahetuse võimalus",4,1,03.06.15,Tallinn
839017,3,68.3,Uus,2015,Müüa korter,3,3,15.11.14,Pärnumaa
971380,2,46,Renoveeritud,1961,Müüa korter,4,5,15.07.15,Harjumaa
8530,3,59.1,Uus,2007,Müüa korter,2,6,22.09.09,Harjumaa
10949,1,37.1,Uus,2005,Müüa korter,3,5,14.10.09,Harjumaa
937899,4,76.6,Renoveeritud,1980,Müüa korter,4,5,30.06.15,Tartumaa
127609,3,60.6,San. remont tehtud,1968,Müüa korter,5,5,14.09.10,Tartumaa
917116,2,43.4,Renoveeritud,1935,Müüa korter,2,3,14.04.15,Pärnumaa
544073,3,65,Valmis,1980,Müüa korter,3,5,20.03.13,Pärnumaa
33205,1,33,Renoveeritud,1985,Anda üürile korter,2,5,19.02.10,Harjumaa
446970,2,54,Uus,2006,Anda üürile korter,6,7,26.09.12,Harjumaa
953567,2,53,Renoveeritud,1977,Anda üürile korter,2,5,10.06.15,Harjumaa
179999,3,65,Keskmine,1993,Müüa korter,5,9,13.12.10,Harjumaa
421365,4,87.9,Uus,2012,Müüa korter,3,3,06.08.12,Tartumaa
355382,2,48,Renoveeritud,1969,Müüa korter,4,5,24.01.12,Tartumaa
587390,3,66.7,Renoveeritud,1980,Müüa korter,4,5,27.05.13,Harjumaa
30579,1,45,Uus,2006,Anda üürile korter,10,10,11.02.10,Harjumaa
762271,4,156.8,Valmis,2008,Müüa korter,4,4,29.04.14,Harjumaa
619430,3,78.6,Renoveeritud,1952,Müüa korter,3,3,26.07.13,Ida-Virumaa
865419,3,62.5,Uus,2013,Müüa korter,2,3,10.01.15,Saaremaa
870320,1,49,Uus,2007,Müüa korter,3,3,19.01.15,Harjumaa
579956,3,66.3,Renoveeritud,1983,Müüa korter,5,5,17.05.13,Pärnumaa
842983,3,67.2,Renoveeritud,1978,Müüa korter,5,9,30.12.14,Harjumaa
312100,3,77,Renoveeritud,1934,Müüa korter,2,4,18.10.11,Harjumaa
209809,2,53.6,Uus,2007,Müüa korter,1,3,01.03.11,Harjumaa
551333,3,78,Uus,2002,Müüa korter,4,4,01.04.13,Harjumaa
439933,2,39,Vajab renoveerimist,1965,Müüa korter,2,3,12.09.12,Harjumaa
359241,2,52.1,Keskmine,1988,Anda üürile korter (Broneeritud),4,5,22.03.12,Rapla vald
151632,4,80,Renoveeritud,2003,Anda üürile korter,4,4,20.10.10,Harjumaa
69593,2,38.6,Uus,2006,Anda üürile korter,3,3,20.05.10,Tartumaa
392195,4,106.2,Uus,2011,Müüa korter,1,5,01.06.12,Harjumaa
861648,3,69.3,Renoveeritud,1975,Müüa korter,2,4,05.01.15,Pärnumaa
30067,2,44.3,Renoveeritud,1939,Müüa korter,2,2,10.02.10,Tartumaa
609881,3,58.8,Uus,2006,Anda üürile korter,3,3,07.07.13,Pärnumaa
45963,3,103.6,Uus,2004,Anda üürile äripind,4,4,25.03.10,Harjumaa
17250,3,94.9,Uus,1988,Anda üürile korter,2,3,17.11.09,Rae vald
44739,2,87.6,Uus,2007,Anda üürile äripind,5,8,23.03.10,Harjumaa
141826,3,54,Renoveeritud,1937,Müüa korter,1,3,06.10.10,Tartumaa
231267,3,65.7,Valmis,1992,Müüa korter,3,14,15.04.11,Harjumaa
752895,3,78.9,Uus,2015,Müüa korter,2,5,09.04.14,Tallinn
129207,2,51.3,Uus,2008,Anda üürile korter,5,8,16.09.10,Harjumaa
28303,1,26,Renoveeritud,1960,Müüa korter,1,4,05.02.10,Harjumaa
528406,2,54.5,Valmis,1985,Müüa korter,3,3,21.02.13,Valgamaa
439717,2,48.1,Uus,2008,Müüa korter,6,7,12.09.12,Pärnumaa
629557,3,106.8,Uus,1766,Anda üürile korter,4,4,14.08.13,Tartumaa
219242,2,49.5,Uus,1984,Müüa korter,7,9,21.03.11,Harjumaa
300127,5,114.6,Valmis,1937,Müüa korter,2,6,21.09.11,Harjumaa
495818,2,74.6,Renoveeritud,2008,Müüa korter,1,4,29.12.12,Harjumaa
887969,4,104.7,Uus,2006,Anda üürile korter,3,3,20.02.15,Harjumaa
282682,3,71.6,Uus,2005,Müüa korter,1,4,10.08.11,Harjumaa
482864,2,56.6,Valmis,2005,Anda üürile korter,2,3,12.12.12,Harjumaa
448469,3,135.2,Uus,2011,Müüa korter,6,7,01.10.12,Kristiine
915926,3,82.2,Renoveeritud,1924,Müüa korter,3,6,24.05.15,Tallinn
339265,3,74.6,Uus,2012,Müüa korter,1,2,11.09.12,Harjumaa
25488,3,66,Renoveeritud,1988,Müüa korter,4,5,11.12.09,Harjumaa
649109,1,35,Uus,2007,Müüa korter,3,4,23.09.13,Pärnumaa
615778,3,107,Renoveeritud,1952,Müüa korter (Broneeritud),1,4,18.07.13,Tallinn
743136,2,69.8,Uus,2006,Müüa korter,3,3,21.03.14,Harjumaa
616550,1,34,Renoveeritud,1956,Müüa korter,3,3,07.07.14,Tallinn
850801,2,42,Uus,2014,Müüa korter (Broneeritud),5,5,09.12.14,Harjumaa
216383,3,73.1,Uus,1970,Müüa korter,5,6,15.03.11,Tallinn
894133,1,34,Renoveeritud,1983,Anda üürile korter,5,5,04.03.15,Tartumaa
309461,2,48,Keskmine,1990,Müüa korter,4,9,12.10.11,Tartumaa
894442,3,66,Keskmine,1984,Anda üürile korter,1,5,04.03.15,Tartumaa
420422,1,31.6,Valmis,1922,Müüa korter,1,1,03.08.12,Järvamaa
670189,3,69.2,Uus,2008,Müüa korter,1,6,01.11.13,Ida-Virumaa
910273,2,54.7,Uus,2005,Müüa korter,2,4,31.03.15,Harjumaa
351276,1,34,Vajab san. remonti,1985,Müüa korter,5,5,16.01.12,Harjumaa
620463,3,70.6,Renoveeritud,1991,Müüa korter,3,3,29.07.13,Võrumaa
210100,2,66,Uus,2008,Müüa korter,3,4,01.03.11,Harjumaa
750786,1,31.9,Valmis,1969,Anda üürile äripind,1,3,06.04.14,Pärnumaa
463208,3,55.7,Vajab renoveerimist,1936,Müüa korter,2,3,05.11.12,Pärnumaa
954095,2,55,Uus,2007,"Müüa korter, Vahetuse võimalus",2,4,11.06.15,Tartumaa
251253,3,71.2,Uus,2007,Müüa korter,1,6,27.05.11,Harjumaa
722784,1,31.2,Uus,2006,Müüa korter,14,14,12.02.14,Tallinn
468123,3,66,Renoveeritud,1996,Müüa korter,4,5,15.11.12,Harjumaa
5465,2,195,Renoveeritud,2003,Müüa maja,1,2,12.09.09,Tartumaa
435931,2,30.8,Uus,1973,Müüa korter,5,5,04.09.12,Harjumaa
218423,2,57.7,Vajab renoveerimist,1956,Müüa korter,1,2,19.03.11,Harjumaa
286468,3,62,Keskmine,1981,Müüa korter,3,5,18.08.11,Harjumaa
18958,3,64.6,Renoveeritud,1981,Müüa korter,4,9,22.11.09,Harjumaa
952766,2,49.5,Valmis,1977,Müüa korter,2,9,09.06.15,Harjumaa
108421,3,79,Renoveeritud,2000,Müüa korter,1,4,10.08.10,Harjumaa
801495,1,31.9,Renoveeritud,1975,Müüa korter,4,5,10.07.14,Harjumaa
42659,3,82.3,Uus,2007,Müüa korter,2,5,17.03.10,Harjumaa
705380,3,65.6,Uus,2014,Müüa korter,2,2,13.01.14,Harjumaa
169452,2,40.5,Renoveeritud,1969,Müüa korter,3,4,22.11.10,Harjumaa
543945,1,30,Renoveeritud,1970,Müüa korter,4,5,20.03.13,Harjumaa
477597,3,68,Uus,2006,Müüa korter,1,4,10.12.12,Harjumaa
852819,2,60.7,Valmis,1957,Müüa korter (Broneeritud),4,4,12.12.14,Harjumaa
704586,3,85.8,Uus,2009,Müüa korter,7,8,11.01.14,Pärnumaa
371740,1,21.5,Valmis,2002,Müüa äripind,3,3,21.04.12,Lääne-Virumaa
488674,2,40.1,Valmis,1966,Müüa korter,3,5,16.12.12,Harjumaa
862231,2,48.4,Renoveeritud,1988,Müüa korter,3,5,05.01.15,Tartumaa
255352,2,59,Uus,2007,Müüa korter,1,1,07.06.11,Harjumaa
807364,2,49.2,Vajab renoveerimist,1948,Müüa korter,3,3,22.07.14,Harjumaa
449009,2,49.7,Valmis,2005,Müüa korter,2,2,01.10.12,Tartumaa
873904,3,79.4,Uus,2005,Müüa korter,2,3,26.01.15,Harjumaa
915036,2,43.7,Keskmine,1983,Müüa korter,1,9,10.04.15,Harjumaa
615071,2,49.6,Renoveeritud,1930,Müüa äripind,1,6,17.07.13,Harjumaa
713099,2,33.4,Vajab renoveerimist,1926,Müüa korter,3,3,26.01.14,Tallinn
955164,2,64.6,Valmis,2014,Müüa korter,5,9,12.06.15,Harjumaa
691317,5,78.9,Valmis,1957,Müüa korter,1,4,12.12.13,Harjumaa
361676,3,52.6,Renoveeritud,1962,Müüa korter,2,2,28.03.12,Tartumaa
264119,4,70,Renoveeritud,1981,"Müüa korter, Vahetuse võimalus",2,3,28.06.11,Lääne-Virumaa
6969,2,44,Renoveeritud,1974,Müüa korter,1,3,17.09.09,Harjumaa
223518,2,46,Uus,1985,Müüa korter,4,5,29.03.11,Pärnumaa
607478,2,47.3,San. remont tehtud,1968,Anda üürile korter,3,5,02.07.13,Ida-Virumaa
680467,2,54,San. remont tehtud,1987,Anda üürile korter,4,5,21.11.13,Tallinn
822032,5,199.8,Valmis,1876,Müüa äripind,1,3,15.10.14,Viljandimaa
126180,3,102.8,Uus,2008,Anda üürile korter,6,6,10.09.10,Harjumaa
295234,3,54,Renoveeritud,1982,Müüa korter,3,3,09.09.11,Lääne-Virumaa
876325,4,110,Uus,2015,Müüa maja,1,1,30.01.15,Harjumaa
68970,3,57.9,Uus,2006,Müüa korter,2,2,19.05.10,Pärnumaa
775515,2,54.3,Uus,2005,Müüa korter,4,4,22.05.14,Harjumaa
660620,4,78,Valmis,1986,Müüa korter,3,3,15.10.13,Harjumaa
870829,3,92.4,Uus,2015,Müüa korter,1,2,20.01.15,Pärnumaa
689652,2,47.6,Uus,2013,Müüa korter,1,4,09.12.13,Harjumaa
99285,3,75.6,Uus,2009,Müüa korter,1,3,21.07.10,Tartumaa
78237,5,209,Vajab renoveerimist,1970,Müüa maja,1,1,05.06.10,Läänemaa
90672,2,43,Renoveeritud,1991,Müüa korter,3,5,01.07.10,Jõgevamaa
523169,4,130.3,Uus,2006,Müüa korter,2,2,12.02.13,Harjumaa
401991,2,45.9,Vajab renoveerimist,1970,Müüa korter,1,5,20.06.12,Ida-Virumaa
489426,2,49,Uus,2006,Müüa korter,7,15,16.12.12,Harjumaa
803315,4,105,Renoveeritud,1998,Müüa korter,4,5,14.07.14,Harjumaa
884572,2,46.5,Uus,2014,Müüa korter,1,3,14.02.15,Tartumaa
309344,2,54.2,Renoveeritud,1953,Müüa korter,2,4,12.10.11,Harjumaa
154279,1,40,Uus,2006,Anda üürile korter,3,3,25.10.10,Tallinn
807612,4,73.6,Renoveeritud,1972,Müüa korter,5,5,22.07.14,Pärnumaa
779684,3,66.7,Uus,2014,Müüa korter,2,4,30.05.14,Harjumaa
208573,3,87.4,Uus,1953,Müüa korter,3,4,27.02.11,Ida-Virumaa
507750,4,120,Uus,2010,Anda üürile maja,1,1,18.01.13,Saku vald
347929,2,47.6,Uus,2005,Anda üürile korter,5,7,10.01.12,Harjumaa
540651,2,46.6,Uus,2005,Müüa korter,3,3,14.03.13,Harjumaa
218775,2,78,Uus,1998,Anda üürile korter,2,4,20.03.11,Harjumaa
440043,13,270.9,Vajab renoveerimist,1970,Müüa maja,1,1,13.09.12,Järvamaa
433034,1,16,Renoveeritud,1982,Anda üürile äripind,2,2,30.08.12,Harjumaa
920945,2,58.7,Uus,2006,Müüa korter,3,8,20.04.15,Harjumaa
114625,4,99.2,Renoveeritud,1939,Müüa korter,2,4,22.08.10,Harjumaa
850999,2,40,Renoveeritud,1960,Müüa korter,2,3,09.12.14,Harjumaa
111735,2,39,San. remont tehtud,1952,Müüa korter,3,4,16.08.10,Harjumaa
260531,3,48,Valmis,1966,Müüa korter,1,4,17.06.11,Lääne-Virumaa
603281,1,25.6,Vajab renoveerimist,1962,Müüa korter,2,2,25.06.13,Harjumaa
225670,2,44.8,Renoveeritud,1964,Anda üürile korter,3,5,04.04.11,Tartumaa
340800,1,29.6,Valmis,1975,Müüa korter,1,2,20.12.11,Harjumaa
808503,1,16,Renoveeritud,1972,Müüa korter,4,4,24.07.14,Harjumaa
355425,3,67,Renoveeritud,1905,Müüa korter,1,3,24.01.12,Tartumaa
539416,2,46,Valmis,1981,Müüa korter,5,5,13.03.13,Järvamaa
48100,1,8.2,Uus,2007,Anda üürile äripind,2,30,31.03.10,Harjumaa
407904,2,53.1,Uus,2007,Müüa korter,3,3,04.07.12,Harjumaa
292118,3,60.4,Renoveeritud,1952,Müüa korter,2,3,31.08.11,Harjumaa
723159,2,65.1,Renoveeritud,1938,Müüa korter,2,2,12.02.14,Harjumaa
230432,3,68.1,Uus,2008,Müüa korter,3,7,14.04.11,Pärnumaa
41472,1,36,Renoveeritud,1989,Müüa korter,2,5,15.03.10,Läänemaa
207510,2,45.4,Uus,2006,Müüa korter,1,5,24.02.11,Harjumaa
230990,3,63,Renoveeritud,1978,Müüa korter,1,5,15.04.11,Viljandimaa
689903,1,29,Keskmine,1967,Müüa korter,2,5,09.12.13,Harjumaa
891784,3,47.8,Vajab renoveerimist,1962,Anda üürile korter,5,5,01.03.15,Harjumaa
976526,4,230,Renoveeritud,1700,Müüa maja,2,2,25.07.15,Tartu vald
143240,2,50.6,Uus,2007,Müüa korter,7,8,07.10.10,Harjumaa
351452,4,77.3,Valmis,1976,Müüa korter,2,2,17.01.12,Viljandimaa
